,ID,Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Functioning Day
3630,3549,27/04/2018,1499,20,16.9,41,3.1,1060,3.5,0.0,0.0,0.0,Yes
3631,3005,05/04/2018,87,4,8.8,65,2.5,2000,2.5,0.0,0.0,0.0,Yes
3632,5895,03/08/2018,575,14,37.4,40,2.8,1519,21.5,2.03,0.0,0.0,Yes
3633,3473,24/04/2018,1118,16,15.5,52,1.7,2000,5.6,0.7,0.0,0.0,Yes
3634,5473,17/07/2018,1003,0,26.4,76,1.2,2000,21.8,0.0,0.0,0.0,Yes
3635,2946,02/04/2018,1569,17,22.0,49,3.7,1582,10.7,1.28,0.0,0.0,Yes
3636,1535,02/02/2018,227,22,-2.4,63,1.3,1523,-8.4,0.0,0.0,0.0,Yes
3637,3867,11/05/2018,378,2,12.1,85,1.4,321,9.6,0.0,0.0,0.0,Yes
3638,334,14/12/2017,316,21,-4.8,45,0.8,1351,-14.9,0.0,0.0,0.0,Yes
3639,4532,07/06/2018,2649,19,24.0,60,2.8,1379,15.7,0.38,0.0,0.0,Yes
3640,5769,29/07/2018,456,8,28.6,63,0.8,1867,20.8,1.0,0.0,0.0,Yes
3641,2685,22/03/2018,739,20,5.1,56,2.0,899,-2.9,0.0,0.0,0.0,Yes
3642,2900,31/03/2018,1025,19,15.3,41,2.0,1751,2.1,0.08,0.0,0.0,Yes
3643,6192,15/08/2018,1008,23,28.5,69,1.1,2000,22.2,0.0,,0.0,Yes
3644,1233,21/01/2018,115,8,-3.6,53,0.5,1227,-11.8,0.0,0.0,0.0,Yes
3645,583,25/12/2017,59,6,-4.1,50,3.0,2000,-13.0,0.0,0.0,0.0,Yes
3646,5896,03/08/2018,600,15,37.4,44,nan,1499,23.0,2.71,0.0,0.0,Yes
3647,5643,24/07/2018,487,2,28.6,66,0.9,2000,21.6,0.0,0.0,0.0,Yes
3648,3017,05/04/2018,31,16,8.1,96,1.5,281,7.4,0.21,1.0,0.0,Yes
3649,2086,25/02/2018,239,21,0.2,55,2.5,1942,-7.7,0.0,0.0,0.0,Yes
3650,1843,15/02/2018,190,18,1.1,18,2.5,2000,-20.6,0.2,0.0,0.0,Yes
3651,3000,04/04/2018,668,23,10.2,58,2.4,2000,2.2,0.0,0.0,0.0,Yes
3652,4893,22/06/2018,2493,20,25.4,31,2.5,2000,7.0,0.07,0.0,0.0,Yes
3653,7001,18/09/2018,0,16,26.4,34,2.5,1953,9.2,1.6,0.0,0.0,No
3654,3072,07/04/2018,368,23,3.1,39,3.1,2000,-9.5,0.0,0.0,0.0,Yes
3655,2856,29/03/2018,614,23,12.7,75,1.6,475,8.3,0.0,0.0,0.0,Yes
3656,308,13/12/2017,373,19,-6.6,31,1.6,2000,-20.9,0.0,0.0,0.0,Yes
3657,4826,20/06/2018,803,1,19.6,73,1.4,958,14.6,0.0,0.0,0.0,Yes
3658,5873,02/08/2018,676,16,37.9,39,1.6,1757,21.5,1.76,0.0,0.0,Yes
3659,1303,24/01/2018,71,6,-15.7,29,2.5,2000,-29.7,0.0,0.0,0.9,Yes
3660,3539,27/04/2018,789,10,15.3,50,1.0,944,4.9,1.97,0.0,0.0,Yes
3661,4898,23/06/2018,1073,1,22.5,39,1.1,2000,7.8,0.0,0.0,0.0,Yes
3662,6690,05/09/2018,2068,17,27.7,40,5.0,2000,12.8,1.51,0.0,0.0,Yes
3663,3404,21/04/2018,1711,19,20.7,15,2.0,2000,-6.9,0.34,0.0,0.0,Yes
3664,1795,13/02/2018,604,18,3.1,50,3.7,2000,-6.3,0.07,0.0,0.0,Yes
3665,4820,19/06/2018,2809,19,23.3,59,2.6,1214,14.8,0.28,0.0,0.0,Yes
3666,4315,29/05/2018,2154,18,23.1,68,2.9,1506,16.8,0.42,0.0,0.0,Yes
3667,5363,12/07/2018,746,10,26.7,88,1.6,802,24.5,0.89,0.5,0.0,Yes
3668,4881,22/06/2018,2283,8,21.9,58,1.2,771,13.2,1.29,0.0,0.0,Yes
3669,5851,01/08/2018,1929,18,37.8,47,3.8,1931,24.5,1.09,0.0,0.0,Yes
3670,1907,18/02/2018,156,10,-1.8,23,0.6,2000,-20.2,0.8,0.0,0.0,Yes
3671,242,11/12/2017,111,1,-3.4,36,3.8,2000,-16.3,0.0,0.0,0.0,Yes
3672,2506,15/03/2018,32,9,14.1,98,1.1,253,13.7,0.06,17.0,0.0,Yes
3673,1982,21/02/2018,299,13,2.9,14,3.3,2000,-22.0,2.14,0.0,0.0,Yes
3674,6257,18/08/2018,1398,16,31.8,33,2.1,2000,13.5,1.88,0.0,0.0,Yes
3675,1468,31/01/2018,47,3,-2.2,83,1.0,977,-4.7,0.0,0.0,3.5,Yes
3676,4000,16/05/2018,240,15,22.0,96,2.9,313,21.3,0.2,0.0,0.0,Yes
3677,3476,24/04/2018,1580,19,13.3,37,1.2,2000,-1.1,0.12,0.0,0.0,Yes
3678,3092,08/04/2018,44,19,2.5,94,1.8,349,1.6,0.0,1.0,0.0,Yes
3679,4425,03/06/2018,659,8,20.3,47,1.5,1785,8.6,1.05,0.0,0.0,Yes
3680,2350,08/03/2018,533,21,3.1,74,3.2,465,-1.0,0.0,0.0,0.0,Yes
3681,2387,10/03/2018,416,10,3.5,65,2.4,539,-2.4,0.87,0.0,0.0,Yes
3682,3418,22/04/2018,247,9,16.9,45,0.9,1958,4.8,0.27,0.0,0.0,Yes
3683,41,02/12/2017,618,16,6.4,48,2.6,1945,-3.8,0.22,0.0,0.0,Yes
3684,3392,21/04/2018,324,7,12.5,68,nan,457,6.7,0.22,0.0,0.0,Yes
3685,6859,12/09/2018,3256,18,27.0,44,1.4,2000,13.6,0.62,0.0,0.0,Yes
3686,294,13/12/2017,68,5,-11.5,58,1.1,1923,-18.1,0.0,0.0,0.0,Yes
3687,2655,21/03/2018,117,14,1.9,89,1.5,102,0.2,0.41,0.0,0.0,Yes
3688,3160,11/04/2018,0,15,17.0,28,3.5,1804,-1.6,2.9,0.0,0.0,No
3689,4537,08/06/2018,926,0,19.1,82,2.2,874,15.9,0.0,0.0,0.0,Yes
3690,5401,14/07/2018,1169,0,25.7,85,0.4,1519,22.9,0.0,0.0,0.0,Yes
3691,1898,18/02/2018,103,1,-4.4,33,1.4,2000,-18.2,0.0,0.0,0.0,Yes
3692,5186,05/07/2018,846,1,23.9,79,1.7,1121,20.0,0.0,0.0,0.0,Yes
3693,62,03/12/2017,495,13,6.8,81,1.9,390,3.7,0.6,0.0,0.0,Yes
3694,340,15/12/2017,110,3,-6.9,56,0.5,1111,-14.2,0.0,0.0,0.0,Yes
3695,5278,08/07/2018,2055,21,25.3,55,1.4,2000,15.6,0.0,0.0,0.0,Yes
3696,5596,22/07/2018,438,3,26.3,63,0.2,2000,18.6,0.0,0.0,0.0,Yes
3697,2819,28/03/2018,494,10,14.7,62,2.9,684,7.4,1.59,0.0,0.0,Yes
3698,3354,19/04/2018,1534,17,20.1,27,1.9,1088,0.4,1.38,0.0,0.0,Yes
3699,4809,19/06/2018,2430,8,21.1,66,1.0,797,14.4,0.62,0.0,0.0,Yes
3700,865,06/01/2018,184,0,-4.3,52,1.6,1247,-12.7,0.0,0.0,0.0,Yes
3701,6948,16/09/2018,1014,11,23.4,61,2.1,1964,15.4,0.91,0.0,0.0,Yes
3702,5574,21/07/2018,292,5,25.0,78,0.3,1474,20.8,0.0,0.0,0.0,Yes
3703,2154,28/02/2018,8,17,3.8,90,2.7,654,2.3,0.0,0.0,0.0,Yes
3704,6391,24/08/2018,173,6,24.9,88,1.1,2000,22.7,0.0,0.5,0.0,Yes
3705,1647,07/02/2018,199,14,-3.5,20,1.5,1976,-23.2,2.02,0.0,0.0,Yes
3706,5263,08/07/2018,267,6,17.8,58,1.1,2000,9.4,0.04,0.0,0.0,Yes
3707,5409,14/07/2018,787,8,26.1,74,0.7,1254,21.0,0.87,0.0,0.0,Yes
3708,4718,15/06/2018,1035,13,25.3,48,1.8,1935,13.4,3.42,0.0,0.0,Yes
3709,5167,04/07/2018,747,6,24.0,84,0.1,1969,21.1,0.05,0.0,0.0,Yes
3710,3666,02/05/2018,813,17,13.9,94,2.6,303,12.9,0.21,0.0,0.0,Yes
3711,1384,27/01/2018,192,15,-3.7,26,2.2,1739,-20.4,1.04,0.0,0.0,Yes
3712,1397,28/01/2018,38,4,-7.6,37,1.6,1966,-19.8,0.0,0.0,0.0,Yes
3713,4599,10/06/2018,1985,14,24.1,51,1.1,2000,13.3,1.58,0.0,0.0,Yes
3714,126,06/12/2017,87,5,-3.6,76,0.0,1934,-7.2,0.0,0.0,0.4,Yes
3715,3663,02/05/2018,376,14,17.5,94,0.3,436,16.5,0.35,0.0,0.0,Yes
3716,654,28/12/2017,61,5,-5.7,28,1.2,2000,-21.3,0.0,0.0,0.0,Yes
3717,4561,09/06/2018,1247,0,19.7,83,1.5,390,16.7,0.0,0.0,0.0,Yes
3718,6732,07/09/2018,988,11,23.8,51,3.5,1970,13.0,2.62,0.0,0.0,Yes
3719,1569,04/02/2018,70,8,-12.8,56,2.4,1507,-19.7,0.02,0.0,0.0,Yes
3720,1736,11/02/2018,40,7,-9.2,34,2.0,1945,-22.2,0.0,0.0,0.0,Yes
3721,1681,09/02/2018,178,0,-4.6,38,0.1,1551,-16.7,0.0,0.0,0.0,Yes
3722,3761,06/05/2018,1482,16,19.5,66,1.7,2000,12.9,1.71,,0.0,Yes
3723,882,06/01/2018,354,17,1.1,31,1.7,1989,-14.1,0.26,0.0,0.0,Yes
3724,1300,24/01/2018,32,3,-15.2,30,3.4,2000,-28.9,0.0,0.0,0.9,Yes
3725,3563,28/04/2018,808,10,17.4,46,1.8,734,5.6,2.27,0.0,0.0,Yes
3726,2626,20/03/2018,661,9,5.7,38,3.9,1985,-7.5,0.98,0.0,0.0,Yes
3727,5453,16/07/2018,211,4,24.6,84,0.7,1373,21.7,0.0,0.0,0.0,Yes
3728,7008,18/09/2018,0,23,21.2,69,1.3,1999,15.2,0.0,0.0,0.0,No
3729,6931,15/09/2018,1566,18,24.2,76,1.2,2000,19.6,0.12,0.0,0.0,Yes
3730,596,25/12/2017,184,19,-1.8,41,2.1,2000,-13.3,0.0,0.0,,Yes
3731,4416,02/06/2018,1490,23,20.6,52,0.5,2000,10.3,0.0,0.0,0.0,Yes
3732,1098,15/01/2018,455,17,6.5,40,0.8,804,-6.1,0.23,0.0,0.0,Yes
3733,1495,01/02/2018,95,6,-8.1,59,0.7,1915,-14.7,0.0,0.0,1.6,Yes
3734,147,07/12/2017,149,2,1.4,92,0.7,168,0.2,0.0,0.0,0.9,Yes
3735,4907,23/06/2018,1064,10,25.8,35,1.5,1900,9.1,1.66,0.0,0.0,Yes
3736,2975,03/04/2018,1030,22,16.0,85,2.0,409,13.4,0.0,0.0,0.0,Yes
3737,2556,17/03/2018,742,11,8.0,39,1.2,1783,-5.1,2.26,0.0,0.0,Yes
3738,5909,04/08/2018,304,4,29.5,60,1.2,1774,20.9,0.0,0.0,0.0,Yes
3739,4988,26/06/2018,203,19,24.2,94,4.7,242,23.1,0.03,1.5,0.0,Yes
3740,354,15/12/2017,464,17,-0.2,39,0.8,1016,-12.5,0.0,0.0,0.0,Yes
3741,2281,06/03/2018,224,0,1.3,69,0.8,2000,-3.7,0.0,0.0,0.0,Yes
3742,6930,15/09/2018,1474,17,24.4,75,0.6,2000,19.6,0.17,0.0,0.0,Yes
3743,4058,19/05/2018,676,1,11.4,74,nan,2000,6.9,0.0,0.0,,Yes
3744,3812,08/05/2018,2241,19,17.9,42,2.1,2000,4.7,0.37,0.0,0.0,Yes
3745,3126,10/04/2018,123,5,7.1,53,0.8,1392,-1.8,0.0,0.0,,Yes
3746,6477,27/08/2018,1560,20,24.4,85,0.7,2000,21.7,0.01,0.0,0.0,Yes
3747,1592,05/02/2018,227,7,-11.6,44,1.6,2000,-21.4,0.0,0.0,0.0,Yes
3748,6117,12/08/2018,1208,20,29.4,86,1.1,1194,26.8,0.03,4.0,0.0,Yes
3749,1583,04/02/2018,78,22,-9.7,45,1.3,2000,-19.4,0.0,0.0,0.0,Yes
3750,1688,09/02/2018,273,7,-3.6,42,0.9,1258,-14.6,0.0,,0.0,Yes
3751,4306,29/05/2018,1192,9,21.0,67,1.1,1012,14.6,0.54,0.0,0.0,Yes
3752,6728,07/09/2018,1346,7,20.3,74,nan,1372,15.5,0.07,0.0,0.0,Yes
3753,4868,21/06/2018,2811,19,26.9,42,2.4,2000,12.8,0.62,0.0,0.0,Yes
3754,1949,20/02/2018,64,4,-1.6,83,0.6,368,-4.1,0.0,0.0,0.0,Yes
3755,6673,05/09/2018,983,0,21.1,64,1.5,2000,14.0,0.0,0.0,0.0,Yes
3756,744,31/12/2017,227,23,-2.6,40,0.6,2000,-14.3,0.0,0.0,0.0,Yes
3757,3928,13/05/2018,2329,15,19.7,63,2.5,941,12.4,2.01,0.0,0.0,Yes
3758,4661,13/06/2018,421,4,18.7,74,0.9,1933,13.9,0.0,0.0,0.0,Yes
3759,4785,18/06/2018,2357,8,22.7,65,0.7,759,15.7,1.05,0.0,0.0,Yes
3760,5533,19/07/2018,828,12,31.7,42,2.6,1868,17.2,3.23,0.0,0.0,Yes
3761,992,11/01/2018,203,7,-12.3,59,2.3,1738,-18.6,0.0,,0.0,Yes
3762,4544,08/06/2018,1544,7,19.1,73,2.0,1300,14.1,0.3,0.0,0.0,Yes
3763,2005,22/02/2018,352,12,4.8,47,2.6,1373,-5.5,1.72,0.0,0.0,Yes
3764,6704,06/09/2018,1438,7,20.9,83,0.4,1388,17.8,0.09,0.0,0.0,Yes
3765,1656,07/02/2018,164,23,-7.6,50,1.0,1839,-16.2,0.0,,0.0,Yes
3766,6287,19/08/2018,1546,22,27.7,62,0.6,2000,19.7,0.0,0.0,0.0,Yes
3767,77,04/12/2017,41,4,2.8,89,1.5,130,1.1,0.0,0.0,0.0,Yes
3768,3710,04/05/2018,1222,13,18.9,30,3.8,1854,0.9,3.39,0.0,0.0,Yes
3769,3471,24/04/2018,942,14,16.0,52,1.7,2000,6.1,1.22,0.0,0.0,Yes
3770,2068,25/02/2018,103,3,-1.3,42,0.8,1648,-12.5,0.0,0.0,0.0,Yes
3771,3933,13/05/2018,1714,20,15.6,81,2.3,827,12.3,0.02,0.0,0.0,Yes
3772,1573,04/02/2018,165,12,-8.3,32,1.8,1295,-22.1,1.99,0.0,0.0,Yes
3773,3329,18/04/2018,1346,16,18.5,22,2.7,1515,-3.6,2.27,0.0,0.0,Yes
3774,2161,01/03/2018,71,0,2.0,96,1.3,1894,1.4,0.0,2.0,,Yes
3775,5130,02/07/2018,861,17,25.3,87,0.6,751,22.9,0.49,0.0,0.0,Yes
3776,668,28/12/2017,402,19,-0.4,62,0.9,1103,-6.8,0.0,0.0,0.0,Yes
3777,2053,24/02/2018,363,12,4.0,37,1.4,763,-9.4,1.75,0.0,0.0,Yes
3778,3235,14/04/2018,706,18,9.6,79,1.8,2000,6.1,0.39,0.0,0.0,Yes
3779,4642,12/06/2018,1317,9,21.1,60,0.9,1998,13.0,2.18,0.0,0.0,Yes
3780,5861,02/08/2018,215,4,31.1,54,1.9,2000,20.6,0.0,0.0,,Yes
3781,315,14/12/2017,107,2,-10.6,44,0.8,1903,-20.5,0.0,0.0,0.0,Yes
3782,6303,20/08/2018,816,14,32.1,45,2.8,1966,18.6,1.51,0.0,0.0,Yes
3783,2305,07/03/2018,289,0,2.8,45,1.7,1493,-7.9,0.0,0.0,0.0,Yes
3784,5338,11/07/2018,634,9,25.6,96,0.6,450,24.9,0.41,0.0,0.0,Yes
3785,4303,29/05/2018,625,6,19.5,64,0.4,1268,12.5,0.02,0.0,0.0,Yes
3786,3968,15/05/2018,1239,7,16.2,79,nan,239,12.5,0.36,0.0,0.0,Yes
3787,2488,14/03/2018,1025,15,21.7,39,3.3,1979,7.1,2.09,0.0,0.0,Yes
3788,3291,17/04/2018,237,2,8.4,45,0.9,1987,-2.8,0.0,0.0,0.0,Yes
3789,6326,21/08/2018,827,13,27.1,66,2.6,1895,20.1,1.54,0.0,0.0,Yes
3790,3045,06/04/2018,508,20,4.3,59,4.6,991,-3.0,0.0,0.0,0.0,Yes
3791,26,02/12/2017,308,1,-2.2,86,0.6,990,-4.2,0.0,0.0,0.0,Yes
3792,6916,15/09/2018,302,3,21.6,80,1.2,2000,17.9,0.0,0.0,0.0,Yes
3793,566,24/12/2017,7,13,3.7,90,0.7,744,2.2,0.15,0.0,0.0,Yes
3794,4438,03/06/2018,2173,21,24.2,32,2.1,2000,6.4,0.0,0.0,0.0,Yes
3795,3513,26/04/2018,1933,8,11.7,62,0.6,956,4.6,0.62,0.0,0.0,Yes
3796,5870,02/08/2018,550,13,36.7,44,1.4,1765,22.4,1.9,0.0,0.0,Yes
3797,6670,04/09/2018,2212,21,22.9,55,3.0,2000,13.3,0.0,0.0,0.0,Yes
3798,646,27/12/2017,242,21,-6.4,34,1.2,2000,-19.7,0.0,0.0,0.0,Yes
3799,6462,27/08/2018,38,5,20.5,97,0.4,384,20.0,0.0,3.0,0.0,Yes
3800,5849,01/08/2018,561,16,39.4,39,2.5,1897,22.8,2.42,0.0,0.0,Yes
3801,4317,29/05/2018,422,20,20.1,88,2.2,572,18.0,0.0,1.0,0.0,Yes
3802,6322,21/08/2018,876,9,24.4,82,3.0,1847,21.1,0.6,0.0,0.0,Yes
3803,3596,29/04/2018,1712,19,18.1,38,nan,932,3.5,0.16,0.0,0.0,Yes
3804,5512,18/07/2018,776,15,32.9,46,2.5,1248,19.7,2.9,0.0,0.0,Yes
3805,1628,06/02/2018,251,19,-8.4,37,4.0,2000,-20.5,0.0,0.0,0.0,Yes
3806,3792,07/05/2018,994,23,17.5,69,1.5,978,11.7,0.0,0.0,0.0,Yes
3807,221,10/12/2017,71,4,0.4,52,1.6,1816,-8.3,0.0,0.0,0.0,Yes
3808,6231,17/08/2018,791,14,32.7,27,2.0,1964,11.2,3.21,0.0,0.0,Yes
3809,1817,14/02/2018,447,16,8.0,36,3.5,1013,-6.1,1.09,0.0,0.0,Yes
3810,1773,12/02/2018,244,20,-4.7,55,1.7,2000,-12.3,0.0,0.0,0.0,Yes
3811,5986,07/08/2018,961,9,29.3,66,1.1,2000,22.2,1.07,0.0,0.0,Yes
3812,2783,26/03/2018,662,22,10.7,58,1.4,600,2.7,0.0,0.0,0.0,Yes
3813,1409,28/01/2018,187,16,-2.1,27,4.0,2000,-18.6,0.52,0.0,0.0,Yes
3814,2699,23/03/2018,461,10,5.4,64,1.6,637,-0.8,1.7,0.0,0.0,Yes
3815,2700,23/03/2018,584,11,7.1,50,1.7,799,-2.6,2.24,0.0,0.0,Yes
3816,1250,22/01/2018,97,1,-0.2,32,0.7,2000,-14.9,0.0,0.0,0.0,Yes
3817,2611,19/03/2018,1200,18,8.6,55,2.4,1958,0.0,0.09,0.0,0.0,Yes
3818,6150,14/08/2018,254,5,27.9,71,0.3,2000,22.1,0.0,0.0,0.0,Yes
3819,4793,18/06/2018,1401,16,30.5,34,2.9,1830,12.8,2.51,0.0,0.0,Yes
3820,707,30/12/2017,208,10,0.8,73,0.5,248,-3.4,0.15,0.0,0.0,Yes
3821,2331,08/03/2018,19,2,4.2,88,0.9,553,2.3,0.0,0.0,0.0,Yes
3822,1092,15/01/2018,254,11,4.7,75,2.3,533,0.6,0.54,0.0,0.0,Yes
3823,4941,24/06/2018,2387,20,26.1,49,1.9,1960,14.5,0.1,0.0,0.0,Yes
3824,100,05/12/2017,62,3,-6.9,39,2.0,2000,-18.5,0.0,0.0,0.0,Yes
3825,1316,24/01/2018,211,19,-13.8,32,2.2,2000,-26.9,0.0,0.0,0.7,Yes
3826,1913,18/02/2018,404,16,5.1,16,1.8,1998,-18.7,1.17,0.0,0.0,Yes
3827,2306,07/03/2018,194,1,2.8,46,nan,1709,-7.6,0.0,0.0,0.0,Yes
3828,1723,10/02/2018,216,18,-2.0,15,5.6,2000,-25.2,0.13,0.0,0.0,Yes
3829,2788,27/03/2018,127,3,8.1,71,0.9,378,3.1,0.0,0.0,0.0,Yes
3830,5142,03/07/2018,224,5,22.6,97,0.0,1383,22.0,0.0,0.0,0.0,Yes
3831,4289,28/05/2018,1497,16,28.1,43,3.4,845,14.3,2.32,0.0,0.0,Yes
3832,4995,27/06/2018,164,2,19.6,97,2.6,201,19.1,0.0,0.4,0.0,Yes
3833,520,22/12/2017,386,15,6.5,55,0.9,801,-1.9,0.38,0.0,0.0,Yes
3834,6162,14/08/2018,1306,17,34.7,51,3.0,2000,23.0,1.22,0.0,0.0,Yes
3835,4171,23/05/2018,3123,18,21.7,40,3.5,1987,7.4,1.18,0.0,0.0,Yes
3836,5297,09/07/2018,68,16,20.2,91,1.2,1637,18.6,0.42,1.0,,Yes
3837,6549,30/08/2018,1685,20,24.9,70,1.2,1377,19.0,0.0,,0.0,Yes
3838,4100,20/05/2018,2145,19,20.8,24,2.0,2000,-0.5,0.56,0.0,0.0,Yes
3839,178,08/12/2017,395,9,-6.7,50,0.9,1492,-15.4,0.23,0.0,0.0,Yes
3840,270,12/12/2017,65,5,-11.6,45,nan,1951,-21.1,0.0,0.0,0.0,Yes
3841,4789,18/06/2018,988,12,28.4,45,2.2,649,15.3,2.92,,0.0,Yes
3842,780,02/01/2018,269,11,-0.4,40,2.3,1633,-12.3,0.66,0.0,0.0,Yes
3843,474,20/12/2017,237,17,-0.9,70,1.1,299,-5.6,0.02,0.0,2.2,Yes
3844,6686,05/09/2018,1039,13,27.3,46,4.8,1983,14.6,2.92,0.0,0.0,Yes
3845,4533,07/06/2018,2278,20,22.8,67,1.6,1219,16.3,0.06,0.0,0.0,Yes
3846,2980,04/04/2018,22,3,14.3,97,1.2,228,13.8,0.0,7.0,0.0,Yes
3847,6794,10/09/2018,487,1,20.5,58,1.7,2000,11.9,0.0,0.0,0.0,Yes
3848,6360,22/08/2018,1117,23,31.2,50,1.8,2000,19.5,0.0,0.0,0.0,Yes
3849,490,21/12/2017,265,9,-5.3,88,0.4,463,-6.9,0.21,0.0,2.2,Yes
3850,4463,04/06/2018,2000,22,22.0,64,1.8,1211,14.8,0.0,0.0,0.0,Yes
3851,5143,03/07/2018,600,6,22.6,95,0.1,1937,21.7,0.05,0.0,0.0,Yes
3852,1056,13/01/2018,131,23,-4.4,81,0.7,420,-7.1,0.0,0.0,0.0,Yes
3853,273,12/12/2017,580,8,-12.3,52,1.3,1914,-20.1,0.0,0.0,0.0,Yes
3854,2327,07/03/2018,147,22,7.2,60,1.4,1928,0.0,0.0,0.0,0.0,Yes
3855,6542,30/08/2018,865,13,28.2,66,2.2,1006,21.2,1.81,0.0,0.0,Yes
3856,374,16/12/2017,296,13,-3.7,23,4.0,1980,-21.8,1.12,0.0,0.0,Yes
3857,3890,12/05/2018,669,1,15.9,51,1.8,866,5.7,0.0,0.0,0.0,Yes
3858,754,01/01/2018,121,9,-4.3,39,0.7,1973,-16.2,0.15,0.0,0.0,Yes
3859,1195,19/01/2018,702,18,2.9,45,1.6,1629,-7.8,0.04,0.0,0.0,Yes
3860,4824,19/06/2018,1456,23,20.1,73,1.9,771,15.1,0.0,0.0,0.0,Yes
3861,2848,29/03/2018,781,15,20.8,42,3.1,576,7.4,2.1,0.0,0.0,Yes
3862,101,05/12/2017,42,4,-7.2,34,3.0,2000,-20.4,0.0,0.0,0.0,Yes
3863,6377,23/08/2018,944,16,31.7,56,1.9,2000,21.8,0.92,0.0,0.0,Yes
3864,5531,19/07/2018,695,10,29.4,56,2.2,1153,19.7,2.38,0.0,0.0,Yes
3865,873,06/01/2018,186,8,-6.5,62,1.1,1503,-12.5,0.0,0.0,0.0,Yes
3866,6702,06/09/2018,247,5,21.7,87,0.6,846,19.4,0.0,0.0,0.0,Yes
3867,5705,26/07/2018,920,16,33.5,57,2.8,989,23.8,1.55,0.0,0.0,Yes
3868,2242,04/03/2018,157,9,8.8,97,1.3,196,8.3,0.2,0.2,0.0,Yes
3869,128,06/12/2017,379,7,-4.2,77,0.0,1741,-7.6,0.0,0.0,0.3,Yes
3870,5238,07/07/2018,273,5,19.8,63,1.4,2000,12.5,0.0,0.0,0.0,Yes
3871,3840,09/05/2018,1073,23,15.2,62,1.4,2000,7.9,0.0,0.0,0.0,Yes
3872,6559,31/08/2018,436,6,22.9,83,0.0,1239,19.8,0.0,0.0,0.0,Yes
3873,578,25/12/2017,132,1,-1.2,57,4.3,1429,-8.6,0.0,0.0,0.0,Yes
3874,5709,26/07/2018,1790,20,31.0,68,1.4,1162,24.3,0.05,0.0,0.0,Yes
3875,989,11/01/2018,33,4,-11.5,57,2.3,1899,-18.3,0.0,,0.0,Yes
3876,5538,19/07/2018,1536,17,34.0,44,2.3,1891,20.0,1.95,0.0,0.0,Yes
3877,4158,23/05/2018,152,5,14.6,87,2.2,2000,12.4,0.0,0.0,0.0,Yes
3878,2106,26/02/2018,646,17,8.7,30,3.1,1117,-7.9,0.96,0.0,0.0,Yes
3879,279,12/12/2017,258,14,-5.4,32,2.0,1930,-19.5,1.12,0.0,0.0,Yes
3880,544,23/12/2017,443,15,8.6,64,1.5,269,2.1,0.57,0.0,0.0,Yes
3881,6903,14/09/2018,1199,14,26.3,58,1.5,1986,17.3,1.37,0.0,0.0,Yes
3882,5135,02/07/2018,83,22,23.4,98,0.3,585,23.0,0.0,2.5,0.0,Yes
3883,4733,16/06/2018,317,4,16.9,63,1.0,2000,9.8,0.0,0.0,0.0,Yes
3884,5983,07/08/2018,634,6,26.8,70,0.7,2000,20.8,0.0,0.0,0.0,Yes
3885,6871,13/09/2018,655,6,20.3,71,1.6,2000,14.8,0.0,0.0,0.0,Yes
3886,6987,18/09/2018,0,2,18.8,74,0.2,1866,14.0,0.0,0.0,0.0,No
3887,2250,04/03/2018,492,17,11.8,82,1.7,990,8.8,0.4,0.0,0.0,Yes
3888,4226,26/05/2018,837,1,16.2,63,0.7,1328,9.1,0.0,0.0,0.0,Yes
3889,2386,10/03/2018,381,9,2.7,71,1.3,418,-2.0,0.3,0.0,0.0,Yes
3890,2240,04/03/2018,23,7,8.4,97,nan,122,7.9,0.0,0.0,0.0,Yes
3891,2642,21/03/2018,223,1,1.5,40,2.8,2000,-10.6,0.0,0.0,0.0,Yes
3892,5384,13/07/2018,1321,7,25.0,83,1.0,1350,21.9,0.13,0.0,0.0,Yes
3893,4924,24/06/2018,644,3,20.6,91,0.8,194,19.0,0.0,0.0,0.0,Yes
3894,990,11/01/2018,42,5,-11.9,61,1.8,1759,-17.9,0.0,0.0,0.0,Yes
3895,5509,18/07/2018,780,12,31.2,51,2.0,1101,19.8,2.96,0.0,0.0,Yes
3896,5743,28/07/2018,313,6,28.0,85,0.8,647,25.2,0.01,0.0,0.0,Yes
3897,2661,21/03/2018,120,20,1.7,85,1.3,396,-0.5,0.0,0.0,0.0,Yes
3898,5688,25/07/2018,1289,23,28.0,77,1.9,1346,23.5,0.0,0.0,0.0,Yes
3899,3252,15/04/2018,797,11,11.8,57,2.6,1041,3.5,2.18,0.0,0.0,Yes
3900,5853,01/08/2018,1441,20,34.5,62,2.8,1701,26.1,0.02,0.0,0.0,Yes
3901,5233,07/07/2018,1191,0,21.5,56,1.8,2000,12.3,0.0,0.0,0.0,Yes
3902,2012,22/02/2018,499,19,3.5,60,2.7,936,-3.5,0.0,0.0,0.0,Yes
3903,1151,17/01/2018,313,22,2.8,74,0.5,309,-1.3,0.0,0.0,0.0,Yes
3904,2906,01/04/2018,453,1,11.7,74,0.5,979,7.2,0.0,0.0,0.0,Yes
3905,5963,06/08/2018,533,10,29.8,76,1.4,850,25.1,1.52,0.0,0.0,Yes
